rec-id,given-name,surname,postcode,city,telephone-number,credit-card-number,income-normal,age-uniform
rec-1025-org,Izabella,Andrzejewska,61-583,Poznań,798987605,5287 0359 4960 9356,86882.76,14
rec-1026-dup-0,Leona,Laskovskiea,60-23e,Ostrów Wilkopolski,,3375 3061 1003 1143,100227.25,60
rec-1026-dup-1,Leong,Lajkowska,missing,Ostrów Wielkopolski,,3375 3061 1003 114,100227.25,40
rec-1026-dup-2,eLona,Lasckowska,60-233,Ostrów Wielkipolski,661867066,3375 30681 1003 1143,100227.25,04
rec-1026-org,Leona,Laskowska,60-233,Ostrów Wielkopolski,661867066,3375 3061 1003 1143,100227.25,40
rec-1027-org,Maja,Szulc,64-810,Kalisz,888919827,1967 9206 2522 6860,62201.06,70
rec-1028-org,Ewelina,Kulesza,64-150,Poznań,726494269,4784 2585 0495 3380,60013.39,72
rec-1029-dup-0,zIabella,Kactsmarek,60-39e,Konin,783549014,5879 9267 66858 7367,,3
rec-1029-dup-1,Izabela,Kaczmareck,60-393,Kojin,783549014,5879 9267 68458 7367,44997.14,6
rec-1029-org,Izabella,Kaczmarek,60-393,Konin,783549014,5879 9267 6858 7367,44997.14,3
rec-1030-dup-0,Celnia,Baranowzka,missing,Leszjo,,4450 3802 9199 8399,14338.28,74
rec-1030-dup-1,Celina,Baranowzka,60-q63,Leszno,,4450 380 9199 8399,14338.28,94
rec-1030-org,Celina,Baranowska,60-263,Leszno,693054982,4450 3802 9199 8399,14338.28,74
rec-1031-dup-0,Eliaa,Kamińska,61-873,Kalis,,6176 4442 36341867,61858.77,44
rec-1031-dup-1,Elzia,Kamiństka,61-873,Kalizz,,6176 4442 37634 1867,61858.77,34
rec-1031-dup-2,Elisa,Kamińscka,61-873,Kalisx,698167806,6176 4442 634 1867,61858.77,94
rec-1031-org,Eliza,Kamińska,61-873,Kalisz,698167806,6176 4442 3634 1867,61858.77,34
rec-1032-org,Ryszarda,Szymczak,62-291,Szamotuły,889281503,7353 0760 1875 7799,54028.07,5
rec-1033-dup-0,Ads,Jankowjka,64-5t2,Klnin,453088081,7443 2611 589 2462,55898.65,53
rec-1033-org,Ada,Jankowska,64-552,Konin,453088081,7443 2611 6589 2462,55898.65,53
rec-1034-dup-0,Winkenta,Kwjatkowska,60-187,Poznań,578500728,8318 9494 55538 9257,,8
rec-1034-dup-1,Winsenta,Kwiadkowska,60-1u7,Poznań,578500728,8318 94945553 9257,63666.91,8
rec-1034-org,Wincenta,Kwiatkowska,60-187,Poznań,578500728,8318 9494 5553 9257,63666.91,18
rec-1035-dup-0,Karkna,Kaźmierchak,60-587,Lestsno,,7738 6655 63422 2170,45884.35,2
rec-1035-org,Karina,Kaźmierczak,60-587,Leszno,456919612,7738 6655 6422 2170,45884.35,2
rec-1036-org,Wincenta,Witkowska,60-152,Szamotuły,574359624,5473 8552 7939 0097,35361.66,8
rec-1037-org,Domicela,Laskowska,61-311,Gniezno,731237530,2993 9033 4363 9337,59277.37,45
rec-1038-dup-0,Edarda,Sikoahska,60-3o9,Kakisz,,4192 8213 1297 8730,94964.13,82
rec-1038-dup-1,Edarda,Sikorsla,60-309,Kalisa,602405536,4192 823 1297 8730,94964.13,2
rec-1038-org,Edwarda,Sikorska,60-309,Kalisz,602405536,4192 8213 1297 8730,94964.13,82
rec-1039-dup-0,Izapella,Lid,64-551,Piła,,7402 81666 4076 8484,75110.65,34
rec-1039-dup-1,Itsabella,Lij,64-r51,Piłs,664882159,7402 8166 4076 8484,,37
rec-1039-dup-2,Izabela,Lij,64-552,Piła,664882159,7402 8166 40976 8484,,37
rec-1039-org,Izabella,Lis,64-551,Piła,664882159,7402 8166 4076 8484,75110.65,37
rec-1040-org,Tekla,Szulc,63-600,Piła,660667998,6681 4649 9590 1208,56455.37,13
rec-1041-dup-0,Danila,Mixalska,61-677,Kaliss,,2717 6730 236 2111,46927.31,1
rec-1041-dup-1,Danieala,Michal5ka,61-677,Kaliss,,2717 730 9236 2111,46927.31,1
rec-1041-dup-2,Danila,Michalscka,6q-677,Kalisz,,2717 6730 923 2111,46927.31,1
rec-1041-org,Daniela,Michalska,61-677,Kalisz,510429862,2717 6730 9236 2111,46927.31,1
rec-1042-dup-0,Isabella,Dódek,60-748,Kalksz,,9634 98838982 4063,82538.01,22
rec-1042-dup-1,Izahella,Dudelc,60-74u,Kaliaz,,9634 9883 8982 4063,82538.01,22
rec-1042-org,Izabella,Dudek,60-748,Kalisz,513569992,9634 9883 8982 4063,82538.01,22
rec-1043-dup-0,Julida,Micbalak,61-564,Poznqń,,4934 1990 4048 4175,61878.73,3
rec-1043-org,Julita,Michalak,61-564,Poznań,797792560,4934 1990 4048 4175,61878.73,53
rec-1044-dup-0,Włodtsimiera,Maciejewska,64-740,,,0073 1090 4745 4875,,5
rec-1044-dup-1,Włodsimiera,Maciej3wska,64-84p,Gnizno,889122600,0073 1090 745 4875,65858.32,5
rec-1044-dup-2,Włodzimi3ra,Masiejewska,64-84o,Gniezno,,0073 1090 4745 875,65858.32,5
rec-1044-org,Włodzimiera,Maciejewska,64-840,Gniezno,889122600,0073 1090 4745 4875,65858.32,5
rec-1045-dup-0,Bokumiła,Szymc2ak,61-75q,Pigła,,3345 8464 9420 8122,48938.11,32
rec-1045-org,Bogumiła,Szymczak,61-751,Piła,454913410,3345 8464 9420 8122,48938.11,32
rec-1046-org,Adelajda,Lis,64-552,Poznań,786422405,2480 0912 8497 2993,7168.64,23
rec-1047-org,Bogna,Walczak,60-518,Ostrów Wielkopolski,736298056,8749 2158 0071 1396,37503.81,47
rec-1048-dup-0,Dontaa,Tomaszevskiea,63-460,Kalis,661869572,4758 0111 573 4062,,80
rec-1048-org,Donata,Tomaszewska,63-460,Kalisz,661869572,4758 0111 5073 4062,41096.38,80
rec-1049-org,Lesława,Sawicka,60-761,Kalisz,783795610,0850 8130 8032 8125,27489.99,20
rec-1050-dup-0,Michalina,Ciślak,missing,,,9792 1163 96850 3249,30531.35,52
rec-1050-dup-1,Mixalina,Cieślak,60-562,Kalisx,,9792 1163 96080 3249,,52
rec-1050-dup-2,Micalina,Ciślak,60-462,Kalisz,,19792 1163 9680 3249,30531.35,52
rec-1050-org,Michalina,Cieślak,60-562,Kalisz,509202599,9792 1163 9680 3249,30531.35,52
rec-1051-org,Janina,Maciejewska,60-412,Kalisz,884447489,0002 4439 8084 7066,68413.20,3
rec-1052-dup-0,Gijela,Marsiniak,missing,Kalisz,457651917,0559 9132 58541472,,48
rec-1052-org,Gizela,Marciniak,60-757,Kalisz,457651917,0559 9132 5854 1472,23849.94,48
rec-1053-dup-0,Lukyna,Satowska,61-239,Konin,,9148 5801 83138 0024,51661.94,3
rec-1053-dup-1,Lucyna,Sadowjka,61-239,Konon,,9148 5801 8338 0024,,341
rec-1053-dup-2,Lukyna,Sadoska,61-239,Kohin,575634091,9148 5801 338 0024,,34
rec-1053-org,Lucyna,Sadowska,61-239,Konin,575634091,9148 5801 8338 0024,51661.94,34
rec-1054-dup-0,Natalis,Pawlic1<a,6o-355,Kobin,574965391,6527 0769 800 7747,32107.21,0
rec-1054-dup-1,Natalia,Palicka,60-3t5,Konon,,6527 0769 80 60 7747,32107.21,0
rec-1054-org,Natalia,Pawlicka,60-355,Konin,574965391,6527 0769 8060 7747,32107.21,0
rec-1055-dup-0,Lila,Wajilewska,61-609,Poznań,,2452 2920 1335 8842,33828.20,4
rec-1055-dup-1,Lila,Wasilewska,61-7o9,Pojnań,,2452 2920 1335 88420,33828.20,2
rec-1055-org,Lilla,Wasilewska,61-709,Poznań,571840398,2452 2920 1335 8842,33828.20,2
rec-1056-dup-0,Ooimpia,Adamstka,60-161,Poznqń,,7288 8752 28856 0204,34390.39,15
rec-1056-dup-1,Olimpya,Adamska,60-161,Pozjań,,72888 8752 8856 0204,34390.39,915
rec-1056-org,Olimpia,Adamska,60-161,Poznań,538588640,7288 8752 8856 0204,34390.39,15
rec-1057-dup-0,Iloma,Wózcik,77-412,Kalisz,576933356,2166 32759 0910 3111,48528.65,30
rec-1057-dup-1,Il0na,Wójkik,missing,Kalis,576933356,2166 3279 0910 34111,48528.65,60
rec-1057-org,Ilona,Wójcik,77-411,Kalisz,576933356,2166 3279 0910 3111,48528.65,60
rec-1058-dup-0,Helgw,Novvakowska,61-4y6,Poznań,,0698 97752756 0673,68472.94,98
rec-1058-dup-1,Helka,Nowwakowska,61-466,Poznań,,0698 9775 276 0673,,98
rec-1058-org,Helga,Nowakowska,61-466,Poznań,456708987,0698 9775 2756 0673,68472.94,98
rec-1059-org,Galina,Pawłowska,61-224,Poznań,531132661,1577 5494 8801 4517,53178.76,55
rec-1060-org,Julita,Duda,61-063,Szamotuły,509604722,0297 5138 3701 9841,61664.09,90
rec-1061-org,Józefina,Kulesza,62-619,Konin,577082317,1041 4740 6397 1204,59159.64,82
rec-1062-dup-0,Scholastycka,Kalinowstka,60-851,Poznań,,9441 61600046 5953,,23
rec-1062-dup-1,Scho1astyka,Kalinowstka,60-851,Poznwań,886626235,944 6160 0046 5953,18568.58,22
rec-1062-dup-2,Scholasdyka,Kaljnowska,60-852,P9znań,886626235,9441 610 0046 5953,18568.58,23
rec-1062-org,Scholastyka,Kalinowska,60-851,Poznań,886626235,9441 6160 0046 5953,18568.58,23
rec-1063-org,Melania,Domańska,61-455,Poznań,727036860,5418 0850 6445 3875,43684.36,4
rec-1064-dup-0,Ijabella,Prshybylska,64-300,Lestsno,,9630 1978 01880 3545,55569.80,59
rec-1064-org,Izabella,Przybylska,64-300,Leszno,798164098,9630 1978 0180 3545,55569.80,59
rec-1065-org,Eufemia,Brzezińska,60-598,Szamotuły,602375979,6008 3790 1837 9413,32306.06,65
rec-1066-dup-0,Marzenna,Pawłowzka,61-o52,Lessno,660275745,4224 4479 91676 2246,,4
rec-1066-dup-1,Marzerina,Pawłowska,61-042,Lejzno,660275745,42124 4479 9676 2246,,4
rec-1066-org,Marzenna,Pawłowska,61-052,Leszno,660275745,4224 4479 9676 2246,33418.54,4
rec-1067-org,Kornelia,Bednarska,60-608,Poznań,603811808,1979 8979 9753 6379,43491.10,35
rec-1068-dup-0,Mireia,Ciślak,missing,Gniesno,512952179,8111 08585160 6675,1686.39,38
rec-1068-org,Mirela,Cieślak,60-020,Gniezno,512952179,8111 0858 5160 6675,1686.39,38
rec-1069-dup-0,Bogna,Górzka,missing,Leszno,,2528 6908 6654 0263,,113
rec-1069-dup-1,Bokna,Górjka,60-847,Leszho,578607047,2528 6908 6654 40263,,13
rec-1069-org,Bogna,Górska,60-847,Leszno,578607047,2528 6908 6654 0263,42756.28,13
rec-1070-dup-0,Aneta,Wiśnieska,63-009,Poznwń,,6935 0885 5683 8628,40936.30,44
rec-1070-dup-1,Anetta,Wiśniewxka,63-009,Poznań,,6935 0885 65683 8628,40936.30,4
rec-1070-org,Anetta,Wiśniewska,63-000,Poznań,507316715,6935 0885 5683 8628,40936.30,44
rec-1071-dup-0,Edyda,Baranowzka,64-150,Kalisz,,1591 52413 7661 9561,58712.98,
rec-1071-dup-1,Edyta,Baranowjka,64-150,Kal8sz,,1591 52341 7661 9561,,5
rec-1071-org,Edyta,Baranowska,64-150,Kalisz,699406453,1591 5241 7661 9561,58712.98,5
rec-1072-org,Ida,Jabłońska,61-248,Piła,789866469,3520 7040 5409 6363,52289.48,89
rec-1073-dup-0,Otylya,Wasielewska,missing,Poznań,,0806 3044 3980 7836,,85
rec-1073-dup-1,Otylya,Wasilevskiea,61-850,Poznsń,578768057,0806 3044 3980 67836,61343.59,885
rec-1073-dup-2,Otylya,Wazilewska,61-850,Pozmań,,0806 3044 3980 7836,61343.59,05
rec-1073-org,Otylia,Wasilewska,61-850,Poznań,578768057,0806 3044 3980 7836,61343.59,85
rec-1074-dup-0,Cesylia,Kubikka,64-125,Poznań,,70386 8010 3964 3556,,19
rec-1074-org,Cecylia,Kubicka,64-125,Poznań,881922095,7086 8010 3964 3556,85150.38,19
rec-1075-dup-0,Kornelya,Borkowjka,62-066,Piła,,3049 91087 2186 5279,30944.09,74
rec-1075-dup-1,Kornelya,Borkoska,62-0t6,Piłw,882396440,3049 9187 2186 5279,30944.09,42
rec-1075-org,Kornelia,Borkowska,62-066,Piła,882396440,3049 9187 2186 5279,30944.09,24
rec-1076-dup-0,Julya,Głowaccka,61-861,Kaliwz,572773923,8765 5541 23606 0766,5311.51,4
rec-1076-org,Julia,Głowacka,61-861,Kalisz,572773923,8765 5541 2306 0766,5311.51,14
rec-1077-dup-0,Wincenta,Jaworjka,60-t09,Posnań,513471998,2447 9964 014 7918,,33
rec-1077-org,Wincenta,Jaworska,60-509,Poznań,513471998,2447 9964 0149 7918,43297.53,33
rec-1078-dup-0,Wakława,Jakubowzka,60-809,Leszo,,1138 3306 9030 36824,38368.40,12
rec-1078-dup-1,aWcława,Jackubowska,60-809,Leszni,,1138 3306 9030 3624,38368.40,21
rec-1078-org,Wacława,Jakubowska,60-809,Leszno,660756999,1138 3306 9030 3624,38368.40,12
rec-1079-org,Serafina,Brzezińska,61-395,Kalisz,517777331,6786 8295 0554 6528,36767.62,40
rec-1080-org,Wilhelmina,Jasińska,61-524,Ostrów Wielkopolski,600360595,2777 8249 4985 2217,73043.98,63
rec-1081-dup-0,Larysta,Wiecz0rek,61-116,Leszno,,7013 730 6886 2257,,37
rec-1081-org,Larysa,Wieczorek,61-116,Leszno,694067582,7013 7430 6886 2257,47128.87,37
rec-1082-dup-0,Julya,Pawłowzka,60-444,Gniezno,,9400 7338 4379 5162,56318.35,06
rec-1082-org,Julia,Pawłowska,60-454,Gniezno,538564614,9400 7338 4379 5162,56318.35,60
rec-1083-org,Wielisława,Michalska,63-508,Gniezno,787984914,9810 8292 7001 0564,56021.62,59
rec-1084-dup-0,Stanizława,Adamcyk,60-6w1,Pozhań,733266432,2160 3645 9675 4215,68104.65,98
rec-1084-dup-1,Stanisławq,Adamczyk,60-y21,,733266432,2160 3645 9675 04215,68104.65,809
rec-1084-dup-2,Stanizława,Adanczyk,60-621,Pojnań,,2160 645 9675 4215,68104.65,89
rec-1084-org,Stanisława,Adamczyk,60-621,Poznań,733266432,2160 3645 9675 4215,68104.65,89
rec-1085-org,Hieronima,Kwiatkowska,77-416,Konin,609485340,0067 1200 2990 7380,60019.73,44
rec-1086-dup-0,Lukjanna,Sockołowska,62-130,Pojnań,606787188,8624 216 2110 3360,63971.74,05
rec-1086-org,Lucjanna,Sokołowska,62-130,Poznań,606787188,8624 2316 2110 3360,63971.74,45
rec-1087-org,Ala,Przybylska,60-394,Leszno,571680613,4185 9430 6064 6567,69986.25,31
rec-1088-org,Róża,Michalska,60-772,Gniezno,885867949,6338 3159 8874 3956,47627.51,97
rec-1089-org,Ksenia,Sadowska,60-287,Leszno,459261662,0122 1622 6860 5287,38695.08,36
rec-1090-dup-0,Kasimiera,Grabowska,61-2w5,Poznań,,1637 28214175 7705,,43
rec-1090-dup-1,Kazymiera,Grabowscka,61-234,Poznwń,,1637 2821 4175 7705,51231.44,43
rec-1090-dup-2,Kazimira,Graboska,61-234,Poznań,698655575,1637 28261 4175 7705,51231.44,430
rec-1090-org,Kazimiera,Grabowska,61-235,Poznań,698655575,1637 2821 4175 7705,51231.44,43
rec-1091-dup-0,Agada,Pawlika,60-737,Lesno,,327 1746 2522 2870,66764.91,89
rec-1091-dup-1,Agada,Pawlicka,60-637,Leszjo,570516654,5327 1746 25222870,66764.91,98
rec-1091-org,Agata,Pawlicka,60-737,Leszno,570516654,5327 1746 2522 2870,66764.91,89
rec-1092-dup-0,Kingk,Głowacka,61-342,,,6977 05279 8398 3824,64429.02,84
rec-1092-dup-1,Kinka,Głowacka,62-341,Gniejno,,6977 0279 898 3824,64429.02,84
rec-1092-dup-2,Kinga,Głowakka,61-341,Gnizno,,6977 0279 898 3824,,84
rec-1092-org,Kinga,Głowacka,61-341,Gniezno,570233868,6977 0279 8398 3824,64429.02,84
rec-1093-org,Edyta,Szewczyk,61-378,Poznań,734423860,2841 0741 5453 0795,60420.67,54
rec-1094-org,Natalia,Andrzejewska,61-013,Kalisz,534909619,7793 9772 7943 9435,32776.86,88
rec-1095-dup-0,Karolina,Cieślack,61-q12,Szamoduły,,5207 0693 76043 3353,87333.17,35
rec-1095-dup-1,Karolina,Cieślak,61-11q,Szcamotuły,,5207 06983 7603 3353,87333.17,5
rec-1095-org,Karolina,Cieślak,61-112,Szamotuły,535694804,5207 0693 7603 3353,87333.17,35
rec-1096-org,Elwira,Szczepańska,61-386,Poznań,735739405,9577 8987 0740 2300,47201.90,66
rec-1097-dup-0,Celinz,Pawlickw,64-610,Kalisz,,5442 530 4594 0288,,47
rec-1097-org,Celina,Pawlicka,64-610,Kalisz,780315892,5442 8530 4594 0288,63959.73,47
rec-1098-dup-0,Kamija,Maciejewzka,60-164,Konih,787748675,9989 596 1863 5059,,7
rec-1098-dup-1,Kamila,Masiejewska,60-154,Konin,,99895986 1863 5059,59522.96,2
rec-1098-org,Kamila,Maciejewska,60-164,Konin,787748675,9989 5986 1863 5059,59522.96,7
rec-1099-dup-0,Zbigmiewa,Kaźmierczack,60-844,,735868419,6886 2608 4010 3601,,17
rec-1099-org,Zbigniewa,Kaźmierczak,60-845,Leszno,735868419,6886 2608 4010 3601,67663.68,17
rec-1100-org,Martyna,Krajewska,61-158,Konin,517674831,7266 3154 0041 6291,64984.27,40
rec-1101-org,Izabella,Baranowska,60-567,Leszno,508178824,2404 6251 5928 5569,43485.19,56
rec-1102-org,Kamilla,Górska,61-845,Kalisz,532723717,8235 9491 0442 2483,20898.70,88
rec-1103-dup-0,Eliza,Bąck,62-550,Poznsń,604870847,7318 9518 53292 4252,,7
rec-1103-org,Eliza,Bąk,62-650,Poznań,604870847,7318 9518 5292 4252,67239.46,7
rec-1104-org,Stanisława,Kaczmarek,61-627,Piła,508890737,8425 1087 5780 9555,49785.54,6
rec-1105-dup-0,Wiera,Wiśniewstka,missing,Poznań,,9020 8385 726 6735,18185.79,291
rec-1105-dup-1,Wira,Wiśniewscka,missing,,736268384,9020 835 7263 6735,18185.79,21
rec-1105-org,Wiera,Wiśniewska,61-362,Poznań,736268384,9020 8385 7263 6735,18185.79,21
rec-1106-dup-0,Ita,Piotrowska,63-63o,Gniexno,781219051,8966 89690 1635 2535,60967.98,983
rec-1106-dup-1,Ida,Piotrowska,missing,Gniezno,,8966 89607 1635 2535,,39
rec-1106-dup-2,Ita,Piodrowska,63-t30,Gniezno,781219051,8966 8960 16350 2535,60967.98,23
rec-1106-org,Ida,Piotrowska,63-630,Gniezno,781219051,8966 8960 1635 2535,60967.98,93
rec-1107-dup-0,Izapella,Kozłoeska,61-685,Konin,,0601 1941 0772 74501,6377.34,59
rec-1107-dup-1,Izabella,Kozłowscka,61-675,Konin,,0601 19451 0772 7450,,50
rec-1107-org,Izabella,Kozłowska,61-675,Konin,722070669,0601 1941 0772 7450,6377.34,59
rec-1108-dup-0,Alicsa,Zawadzcka,62-323,Kalizz,,9953 74241 0758 3975,19288.42,71
rec-1108-org,Alicja,Zawadzka,62-323,Kalisz,729334864,9953 7441 0758 3975,19288.42,71
rec-1109-org,Julia,Kucharska,61-114,Kalisz,723355707,7246 3869 1664 2799,95177.25,84
rec-1110-org,Amelia,Tomaszewska,60-575,Poznań,780570521,8599 7839 9888 3648,60052.72,52
rec-1111-dup-0,zabella,Sadowzka,60-524,Pojnań,723114147,0843 1678 249 3717,27713.80,89
rec-1111-dup-1,Itsabella,Sadoska,60-524,Pojnań,,50843 1678 2497 3717,27713.80,98
rec-1111-dup-2,Izabella,Sqdowska,60-t24,Pojnań,,0843 1678 2497 37170,27713.80,98
rec-1111-org,Izabella,Sadowska,60-524,Poznań,723114147,0843 1678 2497 3717,27713.80,98
rec-1112-org,Kunegunda,Szczepańska,60-114,Gniezno,888910977,7314 8811 0876 2329,56808.48,23
rec-1113-org,Kinga,Włodarczyk,61-381,Kalisz,699403664,0355 1088 7078 3571,57462.88,94
rec-1114-org,Bogdana,Jankowska,60-558,Piła,505975729,2414 7196 3827 1712,52444.88,51
rec-1115-org,Kornela,Młynarczyk,62-511,Kalisz,782332416,6109 1131 9012 5685,38797.63,63
rec-1116-org,Serafina,Zielińska,62-550,Poznań,534467462,2005 5659 9377 5845,48287.12,54
rec-1117-dup-0,Ema,Nowakovskiea,60-803,Kalisx,,1541 6628 920 9041,66071.53,7
rec-1117-org,Emma,Nowakowska,60-803,Kalisz,690502218,1541 6628 9250 9041,66071.53,7
rec-1118-org,Bernardeta,Jabłońska,61-821,Kalisz,577609483,7977 7369 4716 0424,76578.84,74
rec-1119-dup-0,Modejta,Will,61-43w,Piła,530265099,6300 3067 19102 9140,,89
rec-1119-org,Modesta,Wilk,61-433,Piła,530265099,6300 3067 1910 9140,44712.63,89
rec-1120-org,Julia,Michalska,63-524,Kalisz,666610256,3941 4553 2850 0526,63733.35,13
rec-1121-dup-0,Iona,Urbańska,missing,Leazno,,8000 5867 265 1537,48237.55,47
rec-1121-dup-1,Iona,Urbańjka,60-346,Leszno,451376836,8000 5867 265 1537,48237.55,047
rec-1121-dup-2,Iona,Urbańska,60-3e6,Leszno,,8000 5867 0265  1537,48237.55,74
rec-1121-org,Iwona,Urbańska,60-336,Leszno,451376836,8000 5867 0265 1537,48237.55,47
rec-1122-dup-0,Isabella,Kowa|ska,60-47i,Konun,661440923,4020 5742 1027 7503,44390.85,03
rec-1122-org,Izabella,Kowalska,60-479,Konin,661440923,4020 5742 1027 7503,44390.85,30
rec-1123-dup-0,Leonarcla,Szczepańzka,60-480,Kaoisz,,3575 100 9300 9578,39502.38,78
rec-1123-dup-1,Lsonarda,Sczepańska,missing,Kalisz,,355 1090 9300 9578,39502.38,78
rec-1123-org,Leonarda,Szczepańska,60-480,Kalisz,451863726,3575 1090 9300 9578,39502.38,78
rec-1124-dup-0,Tere5a,Jabłońscka,63-840,Poznańg,,9960 07378 0432 3545,51636.32,93
rec-1124-org,Teresa,Jabłońska,63-840,Poznań,782776414,9960 0737 0432 3545,51636.32,93
rec-1125-org,Magda,Sadowska,61-029,Kalisz,793444867,2305 2959 8740 8781,38416.58,23
rec-1126-dup-0,Berda,Krazewska,63-405,Kalisz,,5859 1521 1876 4272,56395.74,07
rec-1126-dup-1,Berda,Krajews1<a,62-r05,Kalisz,,5859 1521 187 4272,56395.74,70
rec-1126-org,Berta,Krajewska,62-405,Kalisz,791574932,5859 1521 1876 4272,56395.74,70
rec-1127-dup-0,Słaa,Maciejewzka,missing,Poznwń,531204095,4677 3996 7223 8120,,65
rec-1127-dup-1,Słaa,Masiejewska,missing,Poznań,531204095,4677 3996 7223 8120,,56
rec-1127-org,Sława,Maciejewska,60-382,Poznań,531204095,4677 3996 7223 8120,44701.75,65
rec-1128-org,Ryszarda,Borkowska,60-843,Leszno,720018731,5113 3378 9541 1382,70056.51,32
rec-1129-dup-0,erafina,Cieśkicka,60-725,,,15954 0743 6642 8594,39808.93,32
rec-1129-org,Serafina,Cieślicka,60-725,Kalisz,511078187,1595 0743 6642 8594,39808.93,32
rec-1130-org,Izabella,Zakrzewska,77-470,Ostrów Wielkopolski,780269331,6100 4314 2937 3215,46476.72,1
rec-1131-org,Grażyna,Nowicka,60-361,Gniezno,785224114,2514 0448 6615 6699,34959.78,48
rec-1132-dup-0,Odolia,Sobc2ak,60-701,Gniezno,,4553 0613 0517 5235,,236
rec-1132-org,Otolia,Sobczak,60-701,Gniezno,663382222,4553 0613 0517 5235,55935.85,23
rec-1133-dup-0,Martla,Ssczepańska,63-229,Gnieznvo,509011348,5026 3426 3664 9436,,10
rec-1133-org,Maryla,Szczepańska,63-220,Gniezno,509011348,5026 3426 3664 9436,38690.10,10
rec-1134-dup-0,Zovia,Cjerwińska,missing,Szamotuły,,4642 5461 2069 3549,,30
rec-1134-org,Zofia,Czerwińska,61-289,Szamotuły,883239456,4642 5461 2069 3549,50029.21,30
rec-1135-dup-0,Laryza,Maciejew5ka,60-q73,Ponań,880249866,3168 4385 2849 0894,,73
rec-1135-dup-1,Larysa,Makiejewska,60-373,Poznqń,,3168 4385 28497 0894,54444.50,73
rec-1135-org,Larysa,Maciejewska,60-273,Poznań,880249866,3168 4385 2849 0894,54444.50,73
rec-1136-dup-0,Gabrieela,Toma5zewska,62-831,Gniezno,783498529,77321 3802 5837 6632,,38
rec-1136-dup-1,aGbryela,Tomassewska,missing,,783498529,7732 3802 5837 66132,32336.71,83
rec-1136-org,Gabryela,Tomaszewska,62-831,Gniezno,783498529,7732 3802 5837 6632,32336.71,83
rec-1137-org,Hildegarda,Witkowska,60-264,Poznań,886253809,6825 6824 4918 1725,65386.40,27
rec-1138-dup-0,Wikt0ria,Bąck,61-7r1,Lesxno,,5539 3415 9195 9512,61569.15,70
rec-1138-org,Wiktoria,Bąk,61-741,Leszno,514746653,5539 3415 9195 9512,61569.15,70
rec-1139-org,Judyta,Czajka,60-739,Poznań,793243679,2470 4880 1692 5551,28278.34,47
rec-1140-org,Magdalena,Malinowska,62-067,Kalisz,538354346,8988 5383 8196 7032,54544.29,25
rec-1141-org,Amelia,Wilk,61-735,Leszno,514979399,8952 1265 6804 1576,26420.95,35
rec-1142-dup-0,Adolva,Nowakowska,60-838,Poznań,,6219 0966 37726 2721,,578
rec-1142-dup-1,Adolda,Nowakowstka,60-838,Poznań,,62109 0966 7726 2721,29923.54,785
rec-1142-org,Adolfa,Nowakowska,60-838,Poznań,500307372,6219 0966 7726 2721,29923.54,78
rec-1143-org,Adamina,Andrzejewska,60-709,Gniezno,722649312,2007 4678 6525 3219,19410.34,59
rec-1144-dup-0,Wioleta,Brzeziniski,61-908,Konin,519264563,31349796 1784 7537,80191.95,11
rec-1144-org,Wioletta,Brzezińska,61-008,Konin,519264563,3134 9796 1784 7537,80191.95,14
rec-1145-org,Konstancja,Laskowska,61-302,Gniezno,578112664,9293 7540 1449 6718,60044.90,45
rec-1146-dup-0,Tamara,Zawadska,77-424,Posnań,,5733 93459 0452 1862,67334.53,0
rec-1146-org,Tamara,Zawadzka,77-424,Poznań,539101612,5733 9359 0452 1862,67334.53,40
rec-1147-dup-0,Jósefina,Kucharjka,61-046,Poznańz,881333443,7803 6870 78983361,12193.16,9
rec-1147-org,Józefina,Kucharska,61-046,Poznań,881333443,7803 6870 7898 3361,12193.16,96
rec-1148-org,Mirela,Bednarska,60-369,Gniezno,724101679,3548 0618 1211 4114,26601.89,91
rec-1149-dup-0,Mzirela,Szvmańska,63-600,Konin,,9205 68366833 1951,51571.49,0
rec-1149-org,Mirela,Szymańska,63-600,Konin,880042028,9205 6836 6833 1951,51571.49,40
rec-1150-dup-0,Sonya,Tomaszewscka,62-p95,Pojnań,534213485,4954 9069 4279 2555,,100
rec-1150-dup-1,Soina,Tomaszewska,62-995,Posnań,534213485,4954 90649 4279 2555,37581.35,3100
rec-1150-dup-2,Sonia,Tomassewska,62-095,Pojnań,,4954 9069 4279 2555,,00
rec-1150-org,Sonia,Tomaszewska,62-095,Poznań,534213485,4954 9069 4279 2555,37581.35,100
rec-1151-org,Malwina,Zielińska,63-220,Gniezno,731791386,0963 1309 5308 7874,57582.14,10
rec-1152-org,Klementyna,Włodarczyk,61-227,Leszno,881940247,0071 2648 8533 9104,22965.44,80
rec-1153-dup-0,Violeta,Szvzepańska,60-y01,Lesznp,,8043 6236 4827 7024,17046.80,19
rec-1153-dup-1,Violedta,Szczepańscka,60-602,Leszno,,8043 6236 4827 70024,17046.80,19
rec-1153-dup-2,Villetta,Ssczepańska,60-601,Leszno,,8043 636 4827 7024,17046.80,195
rec-1153-org,Violetta,Szczepańska,60-601,Leszno,691936785,8043 6236 4827 7024,17046.80,19
rec-1154-org,Ida,Stępieńska,60-584,Poznań,579161942,4088 2487 1950 5708,28437.35,28
